id;code;okved;version;ismain
b937cde7-8b0b-44cc-8e84-28dee1ce4c98;43.33;Работы по устройству покрытий полов и облицовке стен;2014;0
8cfbde5a-cd89-4e47-9cb7-42e6f8556a6f;47.19.1;Торговля розничная большим товарным ассортиментом с преобладанием непродовольственных товаров в неспециализированных магазинах;2014;0
0d198035-589f-425c-bc66-69c08c14a1c5;47.52.2;Торговля розничная лакокрасочными материалами в специализированных магазинах;2014;0
0d198035-589f-425c-bc66-69c08c14a1c5;47.76.2;Торговля розничная домашними животными и кормами для домашних животных в специализированных магазинах;2014;0
6b236064-fb89-44fa-8cd7-d581ae39509c;69.1;Деятельность в области права;2014;0
ecbd8529-8edc-49e9-878e-06247507ada7;47.26;Торговля розничная табачными изделиями в специализированных магазинах;2014;0
08b61222-3667-4951-a3a8-7939b0d2e73e;46.9;Торговля оптовая неспециализированная;2014;0
e8bb0971-b7d2-4e2a-8177-c36fd221a723;43.39;Производство прочих отделочных и завершающих работ;2014;0
c5a63f10-e9be-41ee-bb04-e8e080a30404;47.1;Торговля розничная в неспециализированных магазинах;2014;0
f212158c-c874-4755-9189-ea1a9d07f387;41.2;Строительство жилых и нежилых зданий;2014;1
dc6d9ce4-f789-4fab-8658-66195f852fde;36.00.2;Распределение воды для питьевых и промышленных нужд;2014;0
dc6d9ce4-f789-4fab-8658-66195f852fde;43.12.3;Производство земляных работ;2014;0
dc6d9ce4-f789-4fab-8658-66195f852fde;43.99.1;Работы гидроизоляционные;2014;0
dc6d9ce4-f789-4fab-8658-66195f852fde;46.63;Торговля оптовая машинами и оборудованием для добычи полезных ископаемых и строительства;2014;0
dc6d9ce4-f789-4fab-8658-66195f852fde;71.12;Деятельность в области инженерных изысканий, инженерно-технического проектирования, управления проектами строительства, выполнения строительного контроля и авторского надзора, предоставление технических консультаций в этих областях;2014;0
91f29932-38a8-4294-92a2-ce1365c9b12d;95.21;Ремонт электронной бытовой техники;2014;1
737f32d9-9a52-4372-8a51-1accad699b87;85.41;Образование дополнительное детей и взрослых;2014;0
c90251fc-3d92-408d-a538-1c3ec131df46;42.21;Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения;2014;0
c90251fc-3d92-408d-a538-1c3ec131df46;43.34;Производство малярных и стекольных работ;2014;0
4557a262-17ca-4e07-b4ea-4193aa18e929;71.11;Деятельность в области архитектуры;2014;0
2c9fdf4b-fd7c-4064-9746-924ee8408006;46.33.3;Торговля оптовая пищевыми маслами и жирами;2014;0
444c7751-0d92-437d-ae7b-6aea359fe224;33.17;Ремонт и техническое обслуживание прочих транспортных средств и оборудования;2014;0
444c7751-0d92-437d-ae7b-6aea359fe224;42.22.3;Строительство электростанций;2014;0
444c7751-0d92-437d-ae7b-6aea359fe224;43.31;Производство штукатурных работ;2014;0
444c7751-0d92-437d-ae7b-6aea359fe224;43.91;Производство кровельных работ;2014;0
444c7751-0d92-437d-ae7b-6aea359fe224;56.1;Деятельность ресторанов и услуги по доставке продуктов питания;2014;0
444c7751-0d92-437d-ae7b-6aea359fe224;77.11;Аренда и лизинг легковых автомобилей и легких автотранспортных средств;2014;0
285cbf09-38fe-4af2-ac5e-c4f1aa6319d4;69.1;Деятельность в области права;2014;0
de20d788-5c1e-41b0-881c-76bc7fb0f258;65.12.3;Страхование гражданской ответственности;2014;0
